,Date,Title,Organization,City,State,URL,Hate Incident,New Incident,Day of Incident,Month of Incident,Year of Incident,Violent,Num Victims,Num Perp,Num Deaths,Issue Identity,Incident City,Incident State,Incident Type,Inc Intensity,Notes
338,3/6/2017,FBI Investigating Hate Crime in Shooting of Sikh Man Allegedly Told 'Go Back to Your Country',PEOPLE.com,,,http://people.com/crime/sikh-washington-state-fbi-investigating-possible-hate-crime/,,,,,,,,,,,,,,,Url broken + Duplicate story
339,3/6/2017,Bar shooting suspect asked victims if 'status was legal',KSN-TV,Wichita,KS,http://ksn.com/2017/03/06/bar-shooting-suspect-asked-victims-if-status-was-legal/,,,,,,,,,,,,,,,Duplicate story
340,3/6/2017,Challenges persist 5 years after gay Chilean man's murder,Washington Blade,Washington,D.C.,http://www.washingtonblade.com/2017/03/06/challenges-persist-5-years-gay-chilean-mans-murder/,,,,,,,,,,,,,,,International Story
341,3/6/2017,New details remembered from murder and possible hate crime at Olathe bar & grill,fox4kc.com,Kansas City,Missouri,http://fox4kc.com/2017/03/06/new-details-remembered-from-murder-and-possible-hate-crime-at-olathe-bar-grill/,,,,,,,,,,,,,,,Duplicate story
342,3/6/2017,Suspect Arrested in Wave of Bomb Threats Against Jewish Institutions,Campus Safety Magazine,Framingham,MA,http://www.campussafetymagazine.com/article/suspect_arrested_in_wave_of_bomb_threats_against_jewish_institutions/public,,,,,,,,,,,,,,,Duplicate story
343,3/6/2017,CarlsonCast March6--7am hour,KVI-Radio,Seattle,WA,http://kvi.com/podcast/carlsoncast-march6-7am-hour,0,na,na,na,na,na,na,na,na,na,na,na,Podcast,na,
344,3/6/2017,Kansas City bar shooting suspect asked victims if 'status was legal',NewsOK.com,Oklahoma City,OK,http://newsok.com/article/5540527,,,,,,,,,,,,,,,Duplicate story
345,3/6/2017,"Adam Purinton, Kan. Bar Shooting Suspect, Asked Victims If Their 'Status was Legal'",The Root,Washington DC,,http://www.theroot.com/adam-purinton-kan-bar-shooting-suspect-asked-victims-1793014424,,,,,,,,,,,,,,,Duplicate story
346,3/6/2017,LEDA Director Gail Harrison stepping down,HollandSentinel.com,Holland,MI,http://www.hollandsentinel.com/entertainmentlife/20170306/leda-director-gail-harrison-stepping-down,0,na,na,na,na,na,na,na,na,na,na,na,Leader resigns,na,
347,3/6/2017,Man Arrested In Key West Scooter Attack,SouthFloridaGayNews.com,Wilton Manors,Florida,http://southfloridagaynews.com/Local/man-arrested-in-key-west-scooter-attack.html,,,,,,,,,,,,,,,Duplicate story
348,3/6/2017,There have been 3 violent attacks against Indians in the US in the past 13 days,Vox,Washington,DC,http://www.vox.com/latest-news/2017/3/6/14831620/violent-attacks-indians-us-anti-immigrant-trump,0,na,na,na,na,na,na,na,na,na,na,na,News story,,
349,3/6/2017,"Elected Officials Condemn Antisemitism, Hate Crimes, at Katz JCC Press Conference",StateBroadcastNews.com,,,http://statebroadcastnews.com/2017/03/06/elected-officials-condemn-antisemitism-hate-crimes-at-katz-jcc-press-conference/,0,na,na,na,na,na,na,na,na,na,na,na,Condemnation of hate crime,na,
350,3/6/2017,CAIR Asking Law Enforcement To Investigate Mosque Threat As Hate - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/34678972/cair-asking-law-enforcement-to-investigate-mosque-threat-as-hate-crime,1,1,4,3,2017,0,na,na,na,religion,Lexington,Kentucky,Bomb threat,na,
351,3/6/2017,Anti-Semitic Hate Crimes Are Rising FAST — And It Has Me Terrified,YourTango,New York,NY,http://www.yourtango.com/2017300436/we-must-call-out-rise-anti-semitic-hate-crimes-us-jccs-cemeteries-and-schools,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,,
352,3/6/2017,Kansas lawmakers will weigh hate-crime penalties in wake of Olathe shooting,Kansas City Star,Kansas City,MO,http://www.kansascity.com/news/local/crime/article136816578.html,,,,,,,,,,,,,,,Duplicate story
353,3/6/2017,Killing of Indian businessman in US may not be hate crime',The Times,,,http://tuckermantimes.com/killing-of-indian-businessman-in-us-may-not-be-hate-crime/125912/,,,,,,,,,,,,,,,Url broken + Duplicate story
354,3/6/2017,Hate Crimes Effect : How Wise Is It to Go for Australia over the US?,Mirchi9,,,https://www.mirchi9.com/politics/hate-crimes-effect-wise-go-australia-us/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
355,3/6/2017,Spokane Sikhs say they still feel safe in the wake of hate crime shooting of Sikh man in Kent,The Spokesman-Review,Spokane,WA,http://www.spokesman.com/stories/2017/mar/06/spokane-sikhs-say-they-still-feel-safe-in-the-wake/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
356,3/6/2017,"Kent police, FBI investigate possible hate crime against Sikh man who was shot outside home",Q13 FOX,Seattle,WA,http://q13fox.com/2017/03/06/kent-police-fbi-investigate-possible-hate-crime-against-sikh-man/,,,,,,,,,,,,,,,Duplicate story
357,3/6/2017,Probe Sikh shooting as hate crime: Pramila Jayapal urges Trump admin,The Times,,,https://tuckermantimes.com/probe-sikh-shooting-as-hate-crime-pramila-jayapal-urges-trump-admin/125942/,,,,,,,,,,,,,,,Url broken + Duplicate story
358,3/6/2017,Sikh Man Shot in Washington Is 'Getting Back to Normal' and Heartened by Support,Yahoo News,Altadena,California,https://www.yahoo.com/news/sikh-man-shot-washington-getting-014217195.html,,,,,,,,,,,,,,,Duplicate story
359,3/6/2017,New Albany woman says attack outside bar was a hate crime - WDRB 41 Louisville News,WDRB,Louisville,KY,http://www.wdrb.com/story/34680171/new-albany-woman-says-attack-outside-bar-was-a-hate-crime,1,1,5,3,2017,1,1,na,0,race,New Albany,Indiana,Assault,3,
360,3/6/2017,FBI opens federal civil rights investigation into shooting of Sikh man in Kent,The News Tribune,Tacoma,WA,http://www.thenewstribune.com/news/local/crime/article136853303.html,,,,,,,,,,,,,,,Duplicate story
361,3/6/2017,Supreme Court Scraps Gavin Grimm Case,Campus Safety Magazine,Framingham,MA,http://www.campussafetymagazine.com/article/supreme_court_scraps_gavin_grimm_case/news,0,na,na,na,na,na,na,na,na,na,na,na,Transgender court case,na,
362,3/6/2017,Hate crimes do not go unpunished in Georgia,The Daily Cougar,Houston,TX,http://thedailycougar.com/2017/03/07/untitled-15/,,,,,,,,,,,,,,,Duplicate story
363,3/7/2017,Kent Hate Crime: Sikh Man Deep Rai Recovering After Being Shot,Yahoo News,Altadena,California,https://in.news.yahoo.com/kent-hate-crime-sikh-man-090235662.html,,,,,,,,,,,,,,,Duplicate story
364,3/7/2017,Sikh man wounded in Washington shooting described as good boss and hard-worker,KFDM-TV News,Beaumont,Texas,http://kfdm.com/news/nation-world/sikh-man-wounded-in-washington-shooting-described-as-good-boss-and-hard-worker,,,,,,,,,,,,,,,Duplicate story
365,3/7/2017,"Teacher pleads not guilty to grabbing boy, using racial slur",Greenwich Time,Greenwich,CT,http://www.greenwichtime.com/news/education/article/Teacher-pleads-not-guilty-to-grabbing-boy-using-10982363.php,0,na,na,na,na,na,na,na,na,na,na,na,Case in litigation,na,
366,3/7/2017,An Indian immigrant is murdered in Kansas. It's part of a spike in hate crimes against South Asians,Washington Post,Washington,DC,https://www.washingtonpost.com/news/monkey-cage/wp/2017/03/07/the-kansas-murder-of-an-indian-immigrant-is-part-of-a-spike-in-hate-crimes-against-south-asians/,,,,,,,,,,,,,,,Url broken + Duplicate story
367,3/7/2017,Brooklyn man arrested for drawing swastikas at Penn Station,St. Louis Jewish Light,St. Louis,MO,http://www.stljewishlight.com/news/world/article_b7d7f9db-b59c-5412-bb4e-5ec792b21002.html,1,1,28,2,2017,0,na,1,na,religion,New York,New York,Vandalism,2,
368,3/7/2017,Brooklyn Man Arrested For Swastikas At Penn Station,Forward,New York,NY,http://forward.com/fast-forward/365194/brooklyn-man-arrested-for-swastikas-at-penn-station/,,,,,,,,,,,,,,,Duplicate story
369,3/7/2017,White Supremacists Are Making an 'Unprecedented Effort' to Recruit at College Campuses,Seventeen Magazine,New York,NY,http://www.seventeen.com/life/news/a45566/white-supremacists-recruit-at-college-campuses/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
370,3/7/2017,University Hosts Anti-Islamophobia Self-Defense Workshop,Daily Caller,Washington,DC,http://dailycaller.com/2017/03/07/university-hosts-anti-islamophobia-self-defense-workshop/,0,na,na,na,na,na,na,na,na,na,na,na,Self-defense workshop,na,
371,3/7/2017,New Jersey Garden State Equality LGBT Rights Group Office Vandalized In Possible Hate Crime,Towleroad,New York,NY,http://www.towleroad.com/2017/03/garden-state-equality/,1,1,4,3,2017,0,na,2,na,LGBT,Asbury Park,New Jersey,Vandalism,2,
372,3/7/2017,Sound-area Sikhs grapple with why shooting happened in tolerant region,The News Tribune,Tacoma,WA,http://www.thenewstribune.com/news/local/article136843403.html,,,,,,,,,,,,,,,Duplicate story
373,3/7/2017,"DA: Junction City standoff being investigated as hate crime - WAOW - Newsline 9, Wausau News, Weather, Sports",WAOW,Wausau,WI,http://www.waow.com/story/34685215/2017/03/07/charges-filed-against-suspect-in-junction-city-standoff,1,1,na,3,2017,0,1,1,na,race,Steven's Point,Wisconsin,verbal abuse and gun firing,2,
374,3/7/2017,"A Call To Action: Bridging Public Health And Medicine To Fight Racism, Police Brutality And State-Sanctioned Violence",Huffington Post,New York,NY,http://www.huffingtonpost.com/entry/a-call-to-action-bridging-public-health-and-medicine_us_58b9f83be4b0fa65b844b330,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
375,3/7/2017,"Women and Gender Studies Department host an ""anti-hate crime"" self defense class",Eastern Echo,Ypsilanti,MI,http://www.easternecho.com/article/2017/03/women-and-gender-studies-department-host-an-anti-hate-crime-self-defense-class,0,na,na,na,na,na,na,na,na,na,na,na,Self-defense workshop,na,
376,3/7/2017,Anthony Bourdain Offers To 'Rearrange' Ex-KKK Leader David Duke's Extremities,Huffington Post,New York,NY,http://www.huffingtonpost.com/entry/anthony-bourdain-kkk-david-duke_us_58bee29fe4b0d8c45f46d6aa,0,na,na,na,na,na,na,na,na,na,na,na,Twitter fight,na,
377,3/7/2017,De Blasio denounces anti-Semitism at Staten Island JCC amid bomb threats,SILive.com,Staten Island,NY,http://www.silive.com/news/index.ssf/2017/03/de_blasio_denounces_anti-semit.html,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
378,3/7/2017,Hate crimes in the Northwest: We've been here before,KUOW News and Information,Seattle,Washington,http://kuow.org/post/hate-crimes-northwest-weve-been-here,,,,,,,,,,,,,,,Duplicate story
379,3/7/2017,"Cops Say This Man Broke Subway Rider's Nose, Told Him 'Go Back To Your Country'",Gothamist,New York,New York,http://gothamist.com/2017/03/07/brooklyn_subway_hate_crime.php,1,1,1,3,2017,1,1,1,0,race/immigration status,Brooklyn,New York,Assault,3,
380,3/7/2017,"J train attack in Brooklyn probed as possible hate crime, cops say",amNY,New York,,http://www.amny.com/news/j-train-attack-in-brooklyn-probed-as-possible-hate-crime-cops-say-1.13223183,,,,,,,,,,,,,,,Duplicate story
381,3/7/2017,Ky. Senate approves bill making it a hate crime to target police - WDRB 41 Louisville News,WDRB,Louisville,KY,http://www.wdrb.com/story/34689181/ky-senate-approves-bill-making-it-a-hate-crime-to-target-police-officers-and-emergency-responders,0,na,na,na,na,na,na,na,na,na,na,na,Law passed,na,
382,3/7/2017,OneAmerica: Kent shooting of Sikh man an assault on values of free society,Kent Reporter,Kent,Washington,http://www.kentreporter.com/news/oneamerica-kent-shooting-of-sikh-man-an-assault-on-values-of-free-society/,,,,,,,,,,,,,,,Duplicate story
383,3/7/2017,Bill to expand state's hate crimes law sent to Ky. governor - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/34689205/bill-to-expand-states-hate-crimes-law-sent-to-ky-governor,,,,,,,,,,,,,,,Url broken + Duplicate story
384,3/7/2017,Bill to expand state's hate crimes law sent to Ky. governor,Argus Press,Owosso,MI,http://www.argus-press.com/news/state_news/article_afdb6d76-735e-5864-a65c-ee28b3da5a85.html,,,,,,,,,,,,,,,Url broken
385,3/7/2017,"Blue Lives Matter' bill passes, but not before objections touching on race and division",The Courier-Journal,Louisville,KY,http://www.courier-journal.com/story/news/politics/2017/03/07/blue-lives-matter-bill-passes-but-not-before-objections-touching-race-and-division/98861272/,,,,,,,,,,,,,,,Duplicate story
386,3/7/2017,"Peace Walk, Candlelight Vigil scheduled to Honor Slain UTEP Grad",El Paso Herald-Post,,,http://elpasoheraldpost.com/peace-walk-candlelight-vigil-scheduled-honor-slain-utep-grad/,,,,,,,,,,,,,,,Duplicate story
387,3/7/2017,Blue Lives Matter' Bill To Expand Hate Crimes Law Heads To Governor,89.3 WFPL,Louisville,KY,http://wfpl.org/blue-lives-matter-bill-expand-hate-crimes-law-heads-governor/,,,,,,,,,,,,,,,Duplicate story
388,3/7/2017,Why presidents speak out against religious hate — and why people notice when Trump doesn't,McClatchy Washington Bureau,Washington,DC,http://www.mcclatchydc.com/news/nation-world/national/article137014428.html,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
389,3/7/2017,Cops release photo of suspect who yelled 'f-----g Mexican' before punching Guatemalan immigrant on NYC subway,New York Daily News,New York,NY,http://www.nydailynews.com/new-york/nyc-crime/cops-release-photo-suspect-racist-brooklyn-subway-attack-article-1.2991185,,,,,,,,,,,,,,,Duplicate story
390,3/7/2017,JCC threat a symptom of a rise in hate crimes,Rochester Democrat and Chronicle,Rochester,NY,http://www.democratandchronicle.com/story/news/2017/03/07/bomb-threat-emailed-jewish-community-center-brighton-tuesday/98848884/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
391,3/7/2017,Committee passes bill to enhance hate crime reporting in Colorado,Colorado Springs Gazette,Colorado Springs,CO,http://gazette.com/committee-passes-bill-to-enhance-hate-crime-reporting-in-colorado/article/1598388,0,na,na,na,na,na,na,na,na,na,na,na,Law passed,na,
392,3/7/2017,Standing Together Against Hate,McLean Connection,,,http://www.mcleanconnection.com/news/2017/mar/07/standing-together-against-hate/,1,1,27,2,2017,0,na,na,na,religion,Fairfax,Virginia,Bomb threat,2,
393,3/7/2017,Mindy Corporon: We can overcome hatred and ignorance together,Kansas City Star,Kansas City,MO,http://www.kansascity.com/opinion/readers-opinion/guest-commentary/article137032733.html,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
394,3/7/2017,Blue lives matter bill heads to Gov. Bevin,Spectrum News,Louisville,KY,http://mycn2.com/politics/blue-lives-matter-bill-heads-to-gov-bevin,,,,,,,,,,,,,,,Duplicate story
395,3/7/2017,"College Student Pleads Guilty To Slashing Her Own Face, Making Up Post-Election 'Hate Crime'",Daily Caller,Washington,DC,http://dailycaller.com/2017/03/08/college-student-pleads-guilty-to-slashing-her-own-face-making-up-post-election-hate-crime/,0,na,na,na,na,na,na,na,na,na,na,na,Fake hate crime,na,
396,3/8/2017,Hate Crime Incident at South Orange Middle School on Tuesday,TAPinto.net,New Providence,New Jersey,https://www.tapinto.net/towns/montclair/sections/essex-county-news/articles/hate-crime-incident-at-south-orange-middle-school-4,1,1,7,3,2017,0,na,na,na,race,South Orange,New Jersey,Vandalism,2,
397,3/8/2017,Kentucky,West Kentucky Star,Paducah,Kentucky,http://westkentuckystar.com/News/State/Kentucky/Hate-Crimes-Bill-Heads-to-Gov-Bevin.aspx,,,,,,,,,,,,,,,Duplicate story
398,3/8/2017,We need more than one-sided data,News Sentinel,Fort Wayne,IN,http://www.news-sentinel.com/opinion/your-voice/We-need-more-than-one-sided-data,,,,,,,,,,,,,,,Url broken
399,3/8/2017,Bail continued for man accused of hate crime,Evening Sun,Norwich,NY,http://www.evesun.com/news/stories/2017-03-08/26292/Bail-continued-for-man-accused-of-hate-crime/,1,0,na,na,na,na,na,na,na,na,Chenango County,New York,Hate crime,na,
400,3/8/2017,Woman admits to faking Trump 'hate crime',WND.com,Washington,DC,http://www.wnd.com/2017/03/woman-admits-to-faking-trump-hate-crime/,,,,,,,,,,,,,,,Duplicate story
401,3/8/2017,Trump's office of anti-immigrant propaganda will hurt all immigrants,Miami Herald,Miami,FL,http://www.miamiherald.com/news/local/news-columns-blogs/andres-oppenheimer/article137188688.html,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
402,3/8/2017,"Advocacy group creates empowering theater event in response to hate, violence",The Contributor,,,http://thecontributor.org/news/advocacy-group-creates-empowering-theater-event-in-response-to-hate-violence,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
403,3/8/2017,United front can stop wave of anti-Semitism | Opinion,Sun Sentinel,Fort Lauderdale,FL,http://www.sun-sentinel.com/opinion/commentary/fl-viewpoint-fight-anti-semitism-20170308-story.html,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,,
404,3/8/2017,Kansas senator advocates harsher sentences for hate crimes,Topeka Capital Journal,Topeka,KS,http://cjonline.com/news/local/state-government/2017-03-08/kansas-senator-advocates-harsher-sentences-hate-crimes,,,,,,,,,,,,,,,Url broken
405,3/8/2017,The bridge between the age gap,Dart News Online,Kansas City,MO,http://dartnewsonline.com/76045/opinion/the-bridge-between-the-age-gap/,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
406,3/8/2017,Two Indian immigrants shot in alleged hate crime,The Viking Logue,Palatine,IL,http://vikinglogue.com/4693/news/two-indian-immigrants-shot-in-alleged-hate-crime/,,,,,,,,,,,,,,,Duplicate story
407,3/8/2017,Vermont top court weighs if KKK fliers are protected speech,Winston-Salem Journal,Winston-Salem,NC,http://www.journalnow.com/news/state_region_ap/vermont-top-court-weighs-if-kkk-fliers-are-protected-speech/article_658541b2-46b2-5523-9100-bba9d83fd7bc.html,0,na,na,na,na,na,na,na,na,na,na,na,Case in litigation,na,New link: https://www.boston.com/news/local-news/2017/03/08/vermont-top-court-weighs-if-kkk-fliers-are-protected-speech
408,3/8/2017,Kansas unlikely to pass hate crimes bill after Olathe bar shooting,Lawrence Journal World,Lawrence,KS,http://www2.ljworld.com/news/2017/mar/08/kansas-unlikely-pass-hate-crimes-bill-after-olathe/,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
409,3/8/2017,Kansas unlikely to pass hate crimes bill after sports-bar shooting,hays Post,Hays,KS,https://www.hayspost.com/2017/03/08/kansas-unlikely-to-pass-hate-crimes-bill-after-sport-bar-shooting/,,,,,,,,,,,,,,,Duplicate story
